word,word_root,polarity
슬퍼하다,슬퍼하,-2
슬퍼하면서,슬퍼하,-2
슬퍼하면서 탄식하다,슬퍼하 탄식,-2
슬퍼하면서 탄식함,슬퍼하 탄식,-2
슬퍼함,슬퍼하,-2
슬프게,슬프,-2
슬프게 끝나는,슬프 끝나,-2
슬프게 여기다,슬프 여기,-2
슬프게 우는,슬프 울,-2
슬프게 한탄하다,슬프 한탄,-2
슬프게 한탄함,슬프 한탄,-2
슬프고,슬프,-2
슬프고 가슴,슬프 가슴,-2
슬프고 괴롭다,슬프 괴롭,-2
슬프고 끔찍하게,슬프 끔찍,-2
슬프고 끔찍하다,슬프 끔찍,-2
슬프고 끔찍함,슬프 끔찍,-2
슬프고 아까움,슬프 아깝,-2
슬프고 아깝다,슬프 아깝,-2
슬프기,슬프,-2
슬프기 그지없다,슬프 그지없,-2
슬프기 그지없음,슬프 그지없,-2
슬프다,슬프,-2
슬프도다,슬프,-2
슬픈,슬프,-2
슬픈 마음으로,슬프 마음,-2
슬픈 마음이나,슬프 마음,-2
슬플,슬프,-2
슬플 때,슬프 때,-2
슬픔,슬픔,-2
슬픔으로,슬픔,-2
슬픔을,슬픔,-2
슬픔을 느끼다,슬픔 느끼,-2
슬픔이,슬픔,-2
슬픔이나,슬픔,-2
슬픔이나 걱정,슬픔 걱정,-2
슬픔이나 연민이나,슬픔 연민,-2
슬피,슬피,-2
슬피 울부짖음,슬피 울부짖,-2
슬피 탄식함,슬피 탄식,-2
슴벅거리다,슴벅거리,-1
습성 기침,습성 기침,-1
습진,습진,-1
승낙하다,승낙,2
승리,승리,2
승리하다,승리,2
시각적 아름다움을,시각적 아름다움,2
시간이 더,시간 더,0
시그럽다,시그럽,-1
시근시근하다,시,-1
시기가 아니다,시기 아니,-1
시기하고,시기,-1
시기하고 미워함을,시기 미워하,-2
시기하는,시기,-2
시기하는 마음이,시기 마음,-1
시기하는 일을,시기 일,-2
시기하다,시기,-2
시기하여,시기,-2
시기함,시기,-2
시끄럽거나,시끄럽,-2
시끄럽게,시끄럽,-2
시끄럽게 떠드는,시끄럽 떠들,-2
시끄럽게 떠들고,시끄럽 떠들,-2
시끄럽게 떠들다,시끄럽 떠들,-2
시끄럽게 오락가락하고,시끄럽 오락,-2
시끄럽고,시끄럽,-2
시끄럽고 부산하게,시끄럽 부산,-2
시끄럽다,시끄럽,-2
시끌시끌한 모양,시끌시끌 모양,-2
시달리다,시달리,-2
시달림,시달림,-2
시달림으로,시달림,-2
시답지 아니하여,시답 알,-1
시답지 않게,시답 않,-2
시대에 뒤떨어져,시대 뒤떨어지,-2
시든,시들,-2
시든 풀처럼,시들 풀,-2
시들고,시들,-2
시들고 말라서,시들 말르,-2
시들다,시들,-2
시들대다,시들,-2
시들면서,시들,-2
시들시들,시들시들,-2
시들시들 잘아,시들시들 잘,-2
시들어,시들,-2
시들어서,시들,-2
시들어서 우그러지고,시들 우그러지,-2
시들하게,시들,-2
시들하다,시들,-2
시들한,시들,-2
시들한 데가,시들 데,-2
시들한 모양,시들 모양,-2
시들해져서,시들,-2
시들해져서 싫증이나,시들 싫증,-2
시련이,시련,-1
시련이 많다,시련 많,-2
시름시름,시름시름,-2
시름시름 앓는,시름시름 앓,-2
시름시름 앓다,시름시름 앓,-2
시름하는,시름,-2
시름하는 마음이,시름 마음,-2
시름하여,시름,-2
시망,시망,-2
시무룩,시무룩,-2
시무룩하다,시무룩,-2
시묵룩이,시묵룩,-2
시발비용,시발,-1
시비,시비,-2
시비 걸기를,시비 걸기,-2
시비가,시비,-2
시비에,시비,-2
